gb|AAB84282.1|ARO:3000181|tet(V) [Mycolicibacterium smegmatis MC2 155],419
gb|AAB63533.1|ARO:3002556|AAC(6')-Ii [Enterococcus faecium],182
gb|ABD48715.1|ARO:3001626|OXA-88 [Acinetobacter baumannii],274
gb|ACM04459.1|ARO:3001158|SHV-109 [Klebsiella pneumoniae],286
gb|AFJ79785.1|ARO:3002171|MIR-6 [Enterobacter cloacae],381
gb|AAK30619.1|ARO:3000957|TEM-90 [Escherichia coli],286
gb|ADG84870.1|ARO:3002858|dfrA12 [Klebsiella pneumoniae],165
gb|AHL39327.1|ARO:3002099|CMY-86 [Citrobacter freundii],381
gb|ADK35873.1|ARO:3001469|OXA-169 [Acinetobacter baumannii],273
gb|ABG91835.1|ARO:3002860|dfrA17 [Pseudomonas aeruginosa],157
gb|CAA53242.1|ARO:3001402|OXA-7 [Escherichia coli],266
gb|AAM09851.1|ARO:3002923|vanR_in_vanD_cl [Enterococcus faecium],232
gb|AAA65959.1|ARO:3002962|vanZ_in_vanA_cl [Enterococcus faecium],161
gb|CAA11706.1|ARO:3001303|ErmO-srmA [Streptomyces ambofaciens],259
gb|CAC87665.1|ARO:3000855|CAU-1 [Caulobacter vibrioides],289
gb|AAN32638.1|ARO:3000842|EBR-1 [Empedobacter brevis],235
gb|AFH88134.1|ARO:3001983|CTX-M-124 [Escherichia coli],291
gb|CAQ00120.1|ARO:3001022|TEM-156 [Proteus mirabilis],286
gb|AET07387.1|ARO:3002076|CMY-63 [Citrobacter freundii],381
gb|AHA11126.1|ARO:3001550|OXA-363 [Acinetobacter lwoffii],276
gb|AAC09015.1|ARO:3002481|AER-1 [Aeromonas hydrophila],304
gb|AEM62764.1|ARO:3002802|QnrVC5 [Vibrio fluvialis],218
gb|AFN20670.1|ARO:3001499|OXA-240 [Pseudomonas aeruginosa],266
gb|AAX54694.1|ARO:3001901|CTX-M-39 [Escherichia coli],291
gb|AAL05630.1|ARO:3002313|KPC-3 [Klebsiella pneumoniae],293
gb|AAZ14084.2|ARO:3001013|TEM-146 [Escherichia coli],286
gb|AEI70575.1|ARO:3001826|ACT-9 [Pantoea agglomerans],380
gb|AAC69327.1|ARO:3000598|Erm(31) [Streptomyces venezuelae],322
gb|ABA71731.1|ARO:3002909|vanG [Enterococcus faecalis],349
gb|AAF34336.1|ARO:3001080|SHV-22 [Klebsiella pneumoniae] Partial,260
gb|CAG34105.1|ARO:3000993|TEM-129 [Klebsiella oxytoca],286
gb|AEL00452.1|ARO:3002749|QnrB34 [Citrobacter werkmanii],215
gb|CAE18141.1|ARO:3003111|lsaB [Mammaliicoccus sciuri],492
gb|ABD58917.1|ARO:3002615|aadA15 [Pseudomonas aeruginosa],263
gb|AGC54798.1|ARO:3002107|CMY-94 [Escherichia coli],381
gb|AIT76113.1|ARO:3002174|MIR-9 [Enterobacter asburiae],381
gb|CAJ19601.1|ARO:3002421|OKP-A-4 [Klebsiella pneumoniae],286
gb|CCQ22388.1|ARO:3000421|norB [Listeria monocytogenes],466
gb|AGU91756.1|ARO:3002359|NDM-9 [Klebsiella pneumoniae subsp. pneumoniae],270
gb|AGZ83156.1|ARO:3001547|OXA-360 [Acinetobacter schindleri],276
gb|CBH19182.1|ARO:3002057|CMY-46 [Escherichia coli],381
gb|AEB98920.1|ARO:3001479|OXA-194 [Acinetobacter nosocomialis] Partial,274
gb|AAD22539.1|ARO:3000923|TEM-54 [Escherichia coli],286
gb|ACS71746.1|ARO:3002737|QnrB22 [Citrobacter werkmanii],215
gb|ADZ75467.1|ARO:3002322|KPC-12 [Klebsiella pneumoniae],293
gb|AFK73452.1|ARO:3002094|CMY-81 [Citrobacter freundii],381
gb|AAK13078.1|ARO:3002195|IMP-4 [Acinetobacter baumannii],246
gb|AAL19304.1|ARO:3000791|mdsC [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],503
gb|ABS43901.1|ARO:3000783|cmeA [Campylobacter jejuni subsp. doylei 269.97],367
gb|ADY02554.1|ARO:3001965|CTX-M-105 [Escherichia coli],291
gb|ADK92148.1|ARO:3001709|OXA-182 [Acinetobacter baumannii],275
gb|ADI58620.1|ARO:3001660|OXA-176 [Acinetobacter baumannii],274
gb|AGW16409.1|ARO:3001515|OXA-327 [Acinetobacter calcoaceticus],273
gb|CCJ32596.1|ARO:3001673|OXA-248 [Acinetobacter baumannii],274
gb|AAB51440.1|ARO:3002824|ErmV [Streptomyces viridochromogenes],259
gb|AAA86871.1|ARO:3002841|vatB [Staphylococcus aureus],212
gb|AGW83452.1|ARO:3001541|OXA-354 [Acinetobacter calcoaceticus],273
gb|AAC77293.1|ARO:3001214|mdtM [Escherichia coli str. K-12 substr. MG1655],410
gb|CAM88398.1|ARO:3002370|VEB-1 [Acinetobacter baumannii AYE],299
gb|AAC32026.1|ARO:3002823|ErmH [Streptomyces thermotolerans],299
gb|AAB97924.1|ARO:3001411|OXA-16 [Pseudomonas aeruginosa] Partial,257
gb|CAI10727.2|ARO:3001111|SHV-55 [Klebsiella pneumoniae],286
gb|AAW81342.1|ARO:3001619|OXA-71 [Acinetobacter baumannii],274
gb|AFW16978.1|ARO:3001352|SHV-168 [Klebsiella pneumoniae],286
gb|CAA36304.1|ARO:3000251|msrA [Staphylococcus epidermidis],488
gb|BAC61820.1|ARO:3003151|CARB-22 [Vibrio parahaemolyticus RIMD 2210633],283
gb|CAD70280.1|ARO:3001890|CTX-M-28 [Escherichia coli],291
gb|AGS82586.1|ARO:3002309|VIM-39 [Klebsiella pneumoniae],266
gb|AIT76108.1|ARO:3002144|DHA-13 [Morganella morganii],379
gb|AHA80959.1|ARO:3001357|SHV-173 [Klebsiella pneumoniae],286
gb|WP_063866109.1|ARO:3002760|QnrB45 [Escherichia coli],214
gb|AAF67494.2|ARO:3002522|novA [Streptomyces niveus],615
gb|AAN63496.1|ARO:3002271|VIM-1 [Pseudomonas aeruginosa],266
gb|ABQ15112.1|ARO:3001802|OXA-141 [Pseudomonas aeruginosa],275
gb|AAS76623.1|ARO:3004606|erm(40) [Mycolicibacterium mageritense],251
gb|AAS79107.1|ARO:3000998|TEM-134 [Citrobacter koseri],286
gb|CAA83855.1|ARO:3000380|FosC [Pseudomonas syringae],182
gb|AIG51284.1|ARO:3001340|SHV-119 [Klebsiella pneumoniae],286
gb|CAQ51348.1|ARO:3001451|OXA-139 [Acinetobacter baumannii],275
gb|AIS39742.1|ARO:3003157|TEM-219 [Escherichia coli],286
gb|CAC17625.1|ARO:3002518|OCH-5 [Brucella anthropi],390
gb|AFG29918.1|ARO:3001670|OXA-231 [Acinetobacter baumannii],275
gb|AAC69328.1|ARO:3001265|Erm(30) [Streptomyces venezuelae],336
gb|CAA65888.1|ARO:3001043|TEM-178 [Serratia marcescens],285
gb|CAJ77857.1|ARO:3000778|adeG [Acinetobacter baumannii AYE],406
gb|AAF27727.1|ARO:3002602|aadA2 [Klebsiella pneumoniae],259
gb|ABS12249.1|ARO:3002041|CMY-30 [Escherichia coli] Partial,381
gb|CAA06311.1|ARO:3001869|CTX-M-6 [Salmonella enterica subsp. enterica serovar Typhimurium],291
gb|AAO88912.1|ARO:3001895|CTX-M-33 [Escherichia coli],291
gb|AAL73129.1|ARO:3000616|mel [Streptococcus pyogenes],405
gb|CAL34518.1|ARO:3000526|cmeR [Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819],210
gb|AIT76115.1|ARO:3002178|MIR-13 [Enterobacter asburiae],381
gb|AAT74613.1|ARO:3003676|AAC(6')-Ib' [Pseudomonas aeruginosa],184
gb|ADQ38362.1|ARO:3002064|CMY-53 [Escherichia coli],381
gb|AIT76118.1|ARO:3001583|OXA-397 [Acinetobacter baumannii],280
gb|CAJ47136.2|ARO:3001135|SHV-81 [Klebsiella pneumoniae],286
gb|CAJ17558.1|ARO:3001007|TEM-144 [Salmonella enterica subsp. enterica serovar Derby],286
gb|CAJ32491.1|ARO:3002622|aadA6/aadA10 [Pseudomonas aeruginosa],277
gb|BAA03776.1|ARO:3000316|mphA [Escherichia coli],301
gb|CAI43417.1|ARO:3002411|OXY-5-1 [Klebsiella oxytoca],290
gb|AAS89984.1|ARO:3000977|TEM-114 [Klebsiella aerogenes],286
gb|CCP42991.1|ARO:3002525|AAC(2')-Ic [Mycobacterium tuberculosis H37Rv],181
gb|AFU25641.1|ARO:3002085|CMY-72 [Citrobacter freundii],381
gb|BAB35162.1|ARO:3000676|H-NS [Escherichia coli O157:H7 str. Sakai],137
gb|AAG12974.1|ARO:3002159|FOX-5 [Klebsiella pneumoniae],382
gb|CAG28417.1|ARO:3001956|CTX-M-96 [Klebsiella pneumoniae],291
gb|AIS67613.1|ARO:3003165|CTX-M-157 [Klebsiella pneumoniae],291
gb|AAB58161.1|ARO:3003010|ceoB [Burkholderia cepacia],1027
gb|AGT20529.1|ARO:3002352|GES-23 [Pseudomonas aeruginosa] Partial,287
gb|AAV97956.1|ARO:3001908|CTX-M-46 [Klebsiella pneumoniae],291
gb|AAN41427.1|ARO:3001775|OXA-119 [uncultured bacterium],266
gb|AAA22277.1|ARO:3003007|bmr [Bacillus subtilis],389
gb|AGL43629.1|ARO:3002780|QnrB68 [Citrobacter braakii],214
gb|AAR03105.1|ARO:3001813|OXA-55 [Shewanella algae],289
gb|AAP33454.2|ARO:3001089|SHV-31 [Klebsiella pneumoniae],286
gb|CAA27061.1|ARO:3002648|APH(3')-IVa [Niallia circulans],262
gb|AAC60781.1|ARO:3003048|rosA [Yersinia enterocolitica (type O:8)],410
gb|AFQ23955.1|ARO:3001188|SHV-149 [Klebsiella pneumoniae] Partial,286
gb|AFR46587.1|ARO:3002769|QnrB56 [Citrobacter freundii],226
gb|AAD51346.1|ARO:3003053|smeC [Stenotrophomonas maltophilia],471
gb|ABN69112.2|ARO:3002167|MIR-4 [Escherichia coli],381
gb|AAA25717.1|ARO:3002624|ANT(4')-IIa [Pseudomonas aeruginosa],252
gb|WP_063866081.1|ARO:3002755|QnrB40 [Citrobacter braakii],214
gb|AIT76092.1|ARO:3002126|CMY-115 [Citrobacter freundii],381
gb|ADZ54048.1|ARO:3001766|OXA-192 [Brachyspira pilosicoli],269
gb|ABU52984.1|ARO:3002792|QnrS3 [Escherichia coli] Partial,217
gb|AAD03495.1|ARO:3002567|AAC(6')-Iw [Acinetobacter sp. 640],146
gb|ABS90365.1|ARO:3001928|CTX-M-67 [Escherichia coli],291
gb|AAS13761.1|ARO:3002280|VIM-10 [Pseudomonas aeruginosa],266
gb|AAA98096.1|ARO:3000595|ErmT [Plasmid pGT633],244
gb|AEE61368.1|ARO:3001487|OXA-210 [Pseudomonas aeruginosa],275
gb|ADJ94120.1|ARO:3002345|GES-16 [Serratia marcescens],287
gb|CAA64682.1|ARO:3000914|TEM-45 [Escherichia coli],286
gb|AAM61952.1|ARO:3000967|TEM-104 [Klebsiella pneumoniae],286
gb|CAO82104.1|ARO:3002726|QnrB12 [Citrobacter werkmanii],215
gb|ABV31690.1|ARO:3001641|OXA-110 [Acinetobacter baumannii],274
gb|ACB71165.1|ARO:3002316|KPC-6 [Klebsiella pneumoniae],293
gb|BAJ14288.1|ARO:3002270|IND-15 [Chryseobacterium indologenes],243
gb|AAK64187.1|ARO:3001092|SHV-34 [Escherichia coli],286
gb|AEM44648.1|ARO:3001970|CTX-M-110 [Shigella sp. SH165] Partial,292
gb|ABV71248.1|ARO:3001635|OXA-82 [Acinetobacter baumannii],274
gb|CAJ19615.1|ARO:3002440|OKP-B-7 [Klebsiella pneumoniae],286
gb|AAX56615.1|ARO:3001004|TEM-141 [Enterobacter cloacae],286
gb|CBJ06718.1|ARO:3001042|TEM-177 [Proteus mirabilis],286
gb|AEM44654.1|ARO:3001969|CTX-M-109 [Shigella sp. SH361] Partial,288
gb|AEB98923.1|ARO:3001482|OXA-197 [Acinetobacter nosocomialis] Partial,274
gb|AAL75563.1|ARO:3000168|tet(D) [Shigella flexneri Y],394
gb|CAA37806.1|ARO:3002684|catII [Haemophilus influenzae],213
gb|CAG25831.1|ARO:3002445|OKP-B-12 [Klebsiella pneumoniae] Partial,263
gb|ABW86620.2|ARO:3001941|CTX-M-80 [Klebsiella pneumoniae],291
gb|AAO43110.1|ARO:3000300|lsaA [Enterococcus faecalis ATCC 29212],498
gb|AAA26549.1|ARO:3002549|AAC(6')-Ic [Serratia marcescens],146
gb|AKO71461.1|ARO:3004608|EreD [Riemerella anatipestifer],408
gb|ACV69996.1|ARO:3002386|BEL-2 [Pseudomonas aeruginosa],283
gb|ACI29347.1|ARO:3002495|CTX-M-85 [Salmonella enterica subsp. enterica serovar Albany],291
gb|AAS78754.1|ARO:3002261|IND-5 [Chryseobacterium indologenes],239
gb|CBH51823.1|ARO:3000556|tet(44) [Campylobacter fetus subsp. fetus],640
gb|ACJ63262.1|ARO:3003107|mef(B) [Escherichia coli],409
gb|AEZ36150.1|ARO:3000448|QepA1 [Klebsiella aerogenes],511
gb|CAA26235.1|ARO:3003061|vph [Streptomyces vinaceus],287
gb|ACT66697.1|ARO:3000846|SIM-1 [Acinetobacter bereziniae],246
gb|AAK63223.1|ARO:3003561|Sed-1 [Citrobacter sedlakii],295
gb|BAD95494.1|ARO:3002895|SAT-2 [Escherichia coli],174
gb|AAG04518.1|ARO:3000149|FosA [Pseudomonas aeruginosa PAO1],135
gb|CAB42615.1|ARO:3002394|OXY-1-6 [Klebsiella oxytoca],291
gb|AHA80105.1|ARO:3001841|ACT-20 [Enterobacter hormaechei],381
gb|BAB72069.1|ARO:3002201|IMP-10 [Pseudomonas aeruginosa],246
gb|CAI43419.1|ARO:3002412|OXY-5-2 [Klebsiella oxytoca],290
gb|ABV31691.1|ARO:3001642|OXA-111 [Acinetobacter baumannii],274
gb|AAL14439.1|ARO:3000774|adeA [Acinetobacter baumannii],396
gb|AEV91553.1|ARO:3001713|OXA-214 [Acinetobacter haemolyticus],275
gb|AAC75137.1|ARO:3000794|mdtC [Escherichia coli str. K-12 substr. MG1655],1025
gb|CAA71321.1|ARO:3001866|CTX-M-3 [Citrobacter freundii],291
gb|AAC75429.1|ARO:3000833|evgS [Escherichia coli str. K-12 substr. MG1655],1197
gb|AFQ23953.1|ARO:3001186|SHV-147 [Klebsiella pneumoniae] Partial,286
gb|AGC51118.1|ARO:3000617|mecA [Staphylococcus aureus],668
gb|ABA06587.1|ARO:3001120|SHV-65 [Klebsiella pneumoniae],286
gb|ACH58985.1|ARO:3002485|LRA-2 [uncultured bacterium BLR2],302
gb|CAA79727.1|ARO:3000191|tet(Q) [Bacteroides fragilis],657
gb|ACH87088.1|ARO:3000196|tet(32) [Escherichia coli],639
gb|AAW81337.1|ARO:3001614|OXA-65 [Acinetobacter baumannii],274
gb|ADK35874.1|ARO:3001470|OXA-170 [Acinetobacter baumannii],273
gb|AAC25500.1|ARO:3002560|AAC(6')-Iq [Klebsiella pneumoniae],183
gb|AAM76670.1|ARO:3002625|ANT(4')-IIb [Pseudomonas aeruginosa],251
gb|AAC75731.1|ARO:3000516|emrR [Escherichia coli str. K-12 substr. MG1655],176
gb|ABB17185.1|ARO:3001914|CTX-M-52 [Klebsiella pneumoniae],291
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa [Campylobacter coli CVM N29710],264
gb|ACV32636.1|ARO:3001173|SHV-126 [Escherichia coli] Partial,271
gb|ABW03157.2|ARO:3002722|QnrB8 [Citrobacter freundii],214
gb|AAA22562.1|ARO:3002878|BcII [Bacillus cereus],256
gb|BAA15935.1|ARO:3000828|baeR [Escherichia coli str. K-12 substr. W3110],240
gb|AAF42063.1|ARO:3000810|mtrC [Neisseria meningitidis MC58],412
gb|AAP43641.1|ARO:3001810|OXA-53 [Salmonella enterica subsp. enterica serovar Agona],275
gb|ADK35870.1|ARO:3001466|OXA-166 [Acinetobacter baumannii],273
gb|ABN49111.1|ARO:3001146|SHV-94 [Klebsiella pneumoniae],286
gb|AJA32743.1|ARO:3003148|OXA-425 [Acinetobacter baumannii],274
gb|AAG29760.1|ARO:3002258|IND-2a [Chryseobacterium indologenes],243
gb|CAC85660.1|ARO:3000960|TEM-93 [Escherichia coli],286
gb|ACC54440.2|ARO:3002799|QnrVC1 [Vibrio cholerae],218
gb|AER57903.1|ARO:3001500|OXA-251 [Pseudomonas aeruginosa],266
gb|AAR97270.1|ARO:3002334|GES-5 [Escherichia coli],287
gb|ABC96711.1|ARO:3001016|TEM-149 [Klebsiella aerogenes],286
gb|AGY30828.1|ARO:3003018|dfrA22 [uncultured bacterium],165
gb|AFQ94051.1|ARO:3001991|CTX-M-132 [Escherichia coli],291
gb|ADL27533.1|ARO:3002294|VIM-24 [Klebsiella pneumoniae],266
gb|AID67109.1|ARO:3001495|OXA-233 [Citrobacter freundii],266
gb|AEL88491.1|ARO:3001669|OXA-223 [Acinetobacter baumannii],274
gb|AGS82587.1|ARO:3002222|IMP-31 [Pseudomonas aeruginosa],245
gb|AAK96394.1|ARO:3002240|CARB-1 [Pseudomonas aeruginosa],288
gb|AHA80102.1|ARO:3002113|CMY-101 [Escherichia coli],381
gb|AAP43642.1|ARO:3002588|AAC(6')-I30 [Salmonella enterica subsp. enterica serovar Agona],184
gb|AAG03380.1|ARO:3002703|cmx [Corynebacterium striatum],391
gb|ABA42119.2|ARO:3000865|oleD [Streptomyces antibioticus],415
gb|BAD89844.2|ARO:3000753|abeM [Acinetobacter baumannii],448
gb|AGL43630.1|ARO:3002781|QnrB69 [Citrobacter freundii],214
gb|AAC46343.1|ARO:3002581|AAC(6')-Ib10 [Pseudomonas aeruginosa],203
gb|AAN75444.1|ARO:3001888|CTX-M-26 [Klebsiella pneumoniae],291
gb|AAC64365.1|ARO:3000230|ANT(2'')-Ia [Pseudomonas aeruginosa],177
gb|BAF56185.1|ARO:3002037|CMY-26 [Klebsiella oxytoca],381
gb|AAK31370.1|ARO:3002022|CMY-11 [Escherichia coli],382
gb|ACS44784.1|ARO:3002185|MOX-6 [Aeromonas caviae],383
gb|CAL80726.1|ARO:3001921|CTX-M-60 [Klebsiella pneumoniae],291
gb|CAA38525.1|ARO:3002535|AAC(3)-IIc [Escherichia coli],286
gb|AGU69251.1|ARO:3001684|OXA-313 [Acinetobacter baumannii],274
gb|AFC75523.1|ARO:3001053|TEM-193 [Acinetobacter baumannii],286
gb|AGE00988.1|ARO:3002668|rmtG [Klebsiella pneumoniae],264
gb|AHE78014.1|ARO:3001861|IMI-4 [Enterobacter cloacae],292
gb|AHL30286.1|ARO:3001568|OXA-382 [Acinetobacter baumannii],274
gb|AAL19305.1|ARO:3000790|mdsB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],1055
gb|CAA26428.1|ARO:3002630|ANT(9)-Ia [Staphylococcus aureus],260
gb|ABI53716.1|ARO:3001649|OXA-99 [Acinetobacter baumannii],274
gb|AAA50325.1|ARO:3003036|oleB [Streptomyces antibioticus],569
gb|AIX87991.1|ARO:3003180|KPC-22 [Klebsiella pneumoniae],293
gb|ATC67679.1|ARO:3000838|arlR [Staphylococcus aureus subsp. aureus str. Newman],219
gb|ACY74743.1|ARO:3001952|CTX-M-92 [Escherichia coli],291
gb|CAK12750.1|ARO:3002619|aadA22 [Salmonella enterica subsp. enterica serovar Typhimurium],263
gb|AGK07370.1|ARO:3001694|OXA-257 [Acinetobacter bereziniae],276
gb|CAA80304.1|ARO:3001406|OXA-11 [Pseudomonas aeruginosa],266
gb|AAO04716.1|ARO:3002865|dfrC [Staphylococcus epidermidis ATCC 12228],161
gb|ABV31688.1|ARO:3001639|OXA-108 [Acinetobacter baumannii],274
gb|AGU69253.1|ARO:3001686|OXA-315 [Acinetobacter baumannii],274
gb|ACS32293.1|ARO:3001935|CTX-M-74 [Enterobacter cloacae] Partial,291
gb|AAK99775.1|ARO:3000614|mefE [Streptococcus pneumoniae R6],403
gb|AHL30283.1|ARO:3001576|OXA-390 [Acinetobacter baumannii],274
gb|AHL30284.1|ARO:3001574|OXA-388 [Acinetobacter baumannii],274
gb|BAA77393.1|ARO:3002194|IMP-3 [Shigella flexneri],246
gb|ADC55560.1|ARO:3000858|armA [Pseudomonas aeruginosa],257
gb|AGU69248.1|ARO:3001443|OXA-121 [Acinetobacter baumannii],274
gb|AEM97674.1|ARO:3002075|CMY-62 [Escherichia coli],381
gb|AAQ93491.1|ARO:3000986|TEM-124 [Morganella morganii],285
gb|CAB36902.1|ARO:3002017|CMY-6 [Escherichia coli],381
gb|AAD02245.1|ARO:3001414|OXA-19 [Pseudomonas aeruginosa],266
gb|AAR32134.1|ARO:3001792|OXA-62 [Pandoraea pnomenusa],285
gb|BAM28879.1|ARO:3001204|SHV-167 [Klebsiella pneumoniae] Partial,282
gb|ADI58616.1|ARO:3001656|OXA-172 [Acinetobacter baumannii],274
gb|ABX72227.1|ARO:3002730|QnrB15 [Citrobacter freundii],226
gb|AAB41701.1|ARO:3002526|AAC(2')-Id [Mycolicibacterium smegmatis MC2 155],210
gb|ABE03012.1|ARO:3001625|OXA-89 [Acinetobacter baumannii],274
gb|ACD84989.1|ARO:3001652|OXA-131 [Acinetobacter baumannii],274
gb|ADT91161.1|ARO:3002135|DHA-6 [Escherichia coli],379
gb|BAR45714.1|ARO:3003610|OXA-454 [Delftia acidovorans],266
gb|AAF17880.1|ARO:3002605|aadA5 [Escherichia coli],262
gb|CAC43229.1|ARO:3000952|TEM-85 [Klebsiella pneumoniae],286
gb|AAF86697.1|ARO:3001817|ACC-3 [Hafnia alvei] Partial,377
gb|CAO98721.1|ARO:3000886|TEM-15 [Haemophilus parainfluenzae],286
gb|CAB42614.1|ARO:3002399|OXY-2-4 [Klebsiella oxytoca],289
gb|ADV91011.1|ARO:3000245|RbpA [Mycolicibacterium smegmatis MC2 155],114
gb|AAK12087.1|ARO:3002198|IMP-7 [Pseudomonas aeruginosa],246
gb|BAA16344.1|ARO:3000491|acrD [Escherichia coli str. K-12 substr. W3110],1037
gb|AAB03413.1|ARO:3003099|cphA2 [Aeromonas hydrophila],254
gb|BAF92780.1|ARO:3001115|SHV-60 [Klebsiella pneumoniae],286
gb|ACV32635.1|ARO:3001172|SHV-125 [Klebsiella pneumoniae] Partial,271
gb|ACZ98826.1|ARO:3002344|GES-15 [Pseudomonas aeruginosa],287
gb|AAU95778.1|ARO:3002029|CMY-18 [Escherichia coli],383
gb|AAK07612.2|ARO:3000604|Erm(35) [Bacteroides coprosuis DSM 18011],266
gb|AAK52606.1|ARO:3002696|cmlA6 [Pseudomonas aeruginosa],419
gb|CBX53726.1|ARO:3000910|TEM-40 [Escherichia coli],286
gb|AAF34333.1|ARO:3001077|SHV-19 [Klebsiella pneumoniae] Partial,260
gb|CAJ47135.2|ARO:3001134|SHV-80 [Klebsiella pneumoniae],286
gb|CDG50843.1|ARO:3001962|CTX-M-103 [Escherichia coli],291
gb|BAE78084.1|ARO:3003548|mdtN [Escherichia coli str. K-12 substr. W3110],343
gb|AAM74565.1|ARO:3002246|CARB-7 [Vibrio cholerae non-O1/non-O139],288
gb|ADK25051.1|ARO:3002268|IND-12 [Chryseobacterium indologenes],243
gb|ACQ82811.1|ARO:3002505|PDC-6 [Pseudomonas aeruginosa],397
gb|CAJ19608.1|ARO:3002427|OKP-A-10 [Klebsiella pneumoniae],286
gb|AAF36719.1|ARO:3001084|SHV-26 [Klebsiella pneumoniae],286
gb|CAG15145.1|ARO:3001772|OXA-59 [Burkholderia pseudomallei],269
gb|CEA29752.1|ARO:3003173|MIR-17 [Enterobacter cloacae],381
gb|AHJ78622.1|ARO:3001393|TEM-216 [Escherichia coli],286
gb|AIT76090.1|ARO:3002123|CMY-112 [Citrobacter freundii],381
gb|ACZ65153.1|ARO:3002265|IND-9 [Chryseobacterium indologenes],239
gb|AAT49070.1|ARO:3002206|IMP-15 [Pseudomonas aeruginosa],246
gb|AAF72531.1|ARO:3001876|CTX-M-13 [Klebsiella pneumoniae],291
gb|ABI81768.1|ARO:3001023|TEM-157 [Enterobacter cloacae],286
gb|CAQ42481.2|ARO:3001939|CTX-M-78 [Kluyvera georgiana],291
gb|ADX95999.1|ARO:3002873|FosB3 [Enterococcus faecium],139
gb|AAB28795.1|ARO:3000178|tet(K) [Staphylococcus aureus],459
gb|ABY56290.1|ARO:3001118|SHV-63 [Klebsiella pneumoniae],286
gb|ACH59005.1|ARO:3002513|LRA-19 [uncultured bacterium BLR19],300
gb|AEZ05107.1|ARO:3002348|GES-19 [Escherichia coli],287
gb|BAD00739.1|ARO:3002607|aadA7 [Vibrio fluvialis],265
gb|AAD43815.1|ARO:3001072|SHV-13 [Klebsiella pneumoniae],286
gb|CAP12350.2|ARO:3002469|LEN-22 [Klebsiella pneumoniae],286
gb|ADR66517.1|ARO:3001179|SHV-135 [Escherichia coli],286
gb|AFK80333.1|ARO:3001313|facT [Streptomyces sp. WAC05292],559
gb|AEH59666.1|ARO:3002741|QnrB26 [Proteus vulgaris],226
gb|ACJ41739.1|ARO:3000780|adeI [Acinetobacter baumannii AB0057],416
gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl [Enterococcus faecium],323
gb|AAR20595.1|ARO:3000090|Bla1 [Bacillus anthracis],309
gb|AAG07593.1|ARO:3000807|MexH [Pseudomonas aeruginosa PAO1],370
gb|AAA22904.1|ARO:3000578|CcrA [Bacteroides fragilis],249
gb|CAC33832.1|ARO:3000851|THIN-B [Janthinobacterium lividum],316
gb|AAC76298.1|ARO:3000502|AcrF [Escherichia coli str. K-12 substr. MG1655],1034
gb|AAC76297.1|ARO:3000499|AcrE [Escherichia coli str. K-12 substr. MG1655],385
gb|BAA03718.1|ARO:3002689|pp_cat [Photobacterium damselae subsp. piscicida],219
gb|CAA11473.1|ARO:3002678|Paer_catB6 [Pseudomonas aeruginosa],210
gb|AIT76094.1|ARO:3002149|DHA-18 [Morganella morganii],379
gb|BAA07082.1|ARO:3001906|CTX-M-44 [Escherichia coli],291
gb|CAQ03504.1|ARO:3001337|SHV-99 [Klebsiella pneumoniae],286
gb|AFN69127.1|ARO:3001058|TEM-199 [Proteus mirabilis] Partial,283
gb|ACJ61335.1|ARO:3002249|CARB-10 [Acinetobacter baumannii],298
gb|BAM62794.1|ARO:3002231|IMP-40 [Pseudomonas aeruginosa],246
gb|AAL78276.1|ARO:3002392|OXY-1-4 [Klebsiella oxytoca],290
gb|CAA82281.1|ARO:3002379|SME-1 [Serratia marcescens],294
gb|BAA78619.1|ARO:3002544|AAC(3)-Xa [Streptomyces griseus],284
gb|AHL39340.1|ARO:3001847|ACT-27 [Enterobacter cloacae],381
gb|AGH56079.1|ARO:3002190|MOX-8 [Aeromonas caviae],383
gb|BAA02497.1|ARO:3002250|CARB-12 [Proteus mirabilis],288
gb|AAP03063.1|ARO:3001105|SHV-48 [Klebsiella pneumoniae],286
gb|AAN05028.1|ARO:3000941|TEM-75 [Klebsiella pneumoniae] Partial,261
gb|BAF36388.1|ARO:3002048|CMY-37 [Citrobacter freundii],381
gb|CAQ03507.1|ARO:3001156|SHV-107 [Klebsiella pneumoniae],286
gb|CAD91132.1|ARO:3002839|lnuF [Escherichia coli],273
gb|ACA30419.1|ARO:3002186|MOX-3 [Aeromonas sp. HCUZ 2422275],382
gb|ADD80743.1|ARO:3002368|PER-6 [Aeromonas allosaccharophila],308
gb|CAA55007.1|ARO:3001857|LAT-1 [Klebsiella pneumoniae],381
gb|ABZ81086.1|ARO:3001829|ACT-4 [Enterobacter asburiae],380
gb|AEQ73521.1|ARO:3001806|OXA-224 [Pseudomonas aeruginosa],276
gb|AHG97174.1|ARO:3003011|dfrA10 [Klebsiella pneumoniae],187
gb|AAP97129.1|ARO:3003104|cphA8 [Aeromonas sobria],254
gb|ACA34904.1|ARO:3002374|VEB-6 [Proteus mirabilis],299
gb|CAA68516.1|ARO:3002657|APH(6)-Ia [Streptomyces griseus],307
